Date,AvgPrice
2015-09-01,1939.27496
2015-08-31,1977.905
2015-08-28,1985.89999
2015-08-27,1965.70001
2015-08-26,1907.27499
2015-08-25,1895.20248
2015-08-24,1922.63
2015-08-21,2002.48499
2015-08-20,2056.17004
2015-08-19,2085.5
2015-08-18,2099.12994
2015-08-17,2093.57751
2015-08-14,2086.9375
2015-08-13,2085.19244
2015-08-12,2077.07507
2015-08-11,2091.46997
2015-08-10,2092.8725
2015-08-07,2077.67505
2015-08-06,2090.79004
2015-08-05,2100.76001
2015-08-04,2095.52753
2015-08-03,2098.88501
2015-07-31,2107.93756
2015-07-30,2105.21497
2015-07-29,2101.98755
2015-07-28,2082.17255
2015-07-27,2071.88495
2015-07-24,2091.2475
2015-07-23,2107.95245
2015-07-22,2115.21747
2015-07-21,2122.66248
2015-07-20,2127.90253
2015-07-17,2125.55743
2015-07-16,2117.45251
2015-07-15,2108.25995
2015-07-14,2104.70746
2015-07-13,2090.08252
2015-07-10,2065.85254
2015-07-09,2056.26251
2015-07-08,2061.66498
2015-07-07,2069.65503
2015-07-06,2069.92999
2015-07-02,2077.72253
2015-07-01,2073.54999
2015-06-30,2063.72504
2015-06-29,2077.88489
2015-06-26,2102.10248
2015-06-25,2107.52252
2015-06-24,2116.47754
2015-06-23,2123.81995
2015-06-22,2119.43005
2015-06-19,2115.53497
2015-06-18,2112.76251
2015-06-17,2098.3725
2015-06-16,2090.01251
2015-06-15,2084.90002
2015-06-12,2100.07501
2015-06-11,2109.09003
2015-06-10,2093.98505
2015-06-09,2079.245
2015-06-08,2085.93506
2015-06-05,2093.64502
2015-06-04,2103.57751
2015-06-03,2114.06
2015-06-02,2109.185
2015-06-01,2110.51495
2015-05-29,2113.3999
2015-05-28,2119.54755
2015-05-27,2114.98993
2015-05-26,2113.51501
2015-05-22,2128.65753
2015-05-21,2128.40002
2015-05-20,2127.73755
2015-05-19,2128.70001
2015-05-18,2125.57251
2015-05-15,2121.375
2015-05-14,2110.85248
2015-05-13,2101.08252
2015-05-12,2098.15509
2015-05-11,2110.79004
2015-05-08,2104.50494
2015-05-07,2083.96246
2015-05-06,2084.43994
2015-05-05,2101.44745
2015-05-04,2113.97498
2015-05-01,2097.86493
2015-04-30,2093.53503
2015-04-29,2107.59998
2015-04-28,2108.51001
2015-04-27,2115.29248
2015-04-24,2116.05249
2015-04-23,2110.95496
2015-04-22,2101.815
2015-04-21,2101.03247
2015-04-20,2093.14001
2015-04-17,2089.67755
2015-04-16,2105.5675
2015-04-15,2103.54498
2015-04-14,2092.49506
2015-04-13,2098.60999
2015-04-10,2096.92255
2015-04-09,2085.01752
2015-04-08,2079.70746
2015-04-07,2080.75757
2015-04-06,2072.25006
2015-04-02,2064.12
2015-04-01,2060.8324
2015-03-31,2075.75751
2015-03-30,2075.85754
2015-03-27,2058.14752
2015-03-26,2057.18494
2015-03-25,2078.15753
2015-03-24,2098.64246
2015-03-23,2107.92249
2015-03-20,2100.66504
2015-03-19,2093.05249
2015-03-18,2085.10504
2015-03-17,2075.13507
2015-03-16,2068.32501
2015-03-13,2055.92252
2015-03-12,2053.63995
2015-03-11,2043.67499
2015-03-10,2060.14996
2015-03-09,2076.84497
2015-03-06,2085.08746
2015-03-05,2099.76251
2015-03-04,2102.11499
2015-03-03,2109.39001
2015-03-02,2111.15997
2015-02-27,2107.96747
2015-02-26,2110.57996
2015-02-25,2114.66003
2015-02-24,2112.09753
2015-02-23,2108.13501
2015-02-20,2101
2015-02-19,2097.40497
2015-02-18,2097.80493
2015-02-17,2096.97754
2015-02-13,2092.375
2015-02-12,2079.24249
2015-02-11,2067.13751
2015-02-10,2059.36255
2015-02-09,2049.56247
2015-02-06,2060.02997
2015-02-05,2053.24249
2015-02-04,2045.45752
2015-02-03,2036.4375
2015-02-02,2005.02002
2015-01-30,2007.75998
2015-01-29,2009.38
2015-01-28,2019.62
2015-01-27,2036.29501
2015-01-26,2051.52502
2015-01-23,2057.08002
2015-01-22,2047.11252
2015-01-21,2025.66
2015-01-20,2019.185
2015-01-16,2005.0625
2015-01-15,2004.81
2015-01-14,2009.1275
2015-01-13,2029.94748
2015-01-12,2036.5675
2015-01-09,2052.75497
2015-01-08,2046.85999
2015-01-07,2016.65253
2015-01-06,2011.86249
2015-01-05,2036.69995
2015-01-02,2058.875
2014-12-31,2071.13251
2014-12-30,2084.21503
2014-12-29,2089.375
2014-12-26,2087.51752
2014-12-24,2083.63751
2014-12-23,2082.53748
2014-12-22,2073.96503
2014-12-19,2067.64252
2014-12-18,2040.10498
2014-12-17,1994.29501
2014-12-16,1987.22501
2014-12-15,1998.9025
2014-12-12,2016.81747
2014-12-11,2036.67502
2014-12-10,2042.03006
2014-12-09,2052.78506
2014-12-08,2066.30005
2014-12-05,2074.60754
2014-12-04,2071.31
2014-12-03,2071.17749
2014-12-02,2060.71503
2014-12-01,2058.64252
2014-11-28,2070.79004
2014-11-26,2070.02509
2014-11-25,2069.03497
2014-11-24,2067.42999
2014-11-21,2062.29248
2014-11-20,2048.23752
2014-11-19,2048.09744
2014-11-18,2047.71002
2014-11-17,2039.28497
2014-11-14,2039.24496
2014-11-13,2038.78998
2014-11-12,2037.06998
2014-11-11,2038.61002
2014-11-10,2034.785
2014-11-07,2030.9025
2014-11-06,2025.50247
2014-11-05,2019.26251
2014-11-04,2011.22501
2014-11-03,2018.54001
2014-10-31,2009.65997
2014-10-30,1987.07251
2014-10-29,1981.50754
2014-10-28,1974.59503
2014-10-27,1960.1525
2014-10-24,1956.92749
2014-10-23,1943.70248
2014-10-22,1936.13501
2014-10-21,1925.6225
2014-10-20,1894.24002
2014-10-17,1878.68503
2014-10-16,1857.435
2014-10-15,1857.87753
2014-10-14,1881.32748
2014-10-13,1891.655
2014-10-10,1918.69751
2014-10-09,1947.78253
2014-10-08,1950.01251
2014-10-07,1948.67249
2014-10-06,1967.77499
2014-10-03,1958.83249
2014-10-02,1942.58749
2014-10-01,1957.68997
2014-09-30,1976.1575
2014-09-29,1975.52002
2014-09-26,1975.41498
2014-09-25,1981.65497
2014-09-24,1990.01501
2014-09-23,1988.43253
2014-09-22,2000.86499
2014-09-19,2012.2475
2014-09-18,2007.45996
2014-09-17,2001.22501
2014-09-16,1990.56253
2014-09-15,1983.95752
2014-09-12,1989.82001
2014-09-11,1993.47
2014-09-10,1990.9375
2014-09-09,1993.69748
2014-09-08,2002.87003
2014-09-05,2000.87997
2014-09-04,2000.75754
2014-09-03,2002.92749
2014-09-02,2001.82999
2014-08-29,1999.96249
2014-08-28,1995.80753
2014-08-27,1999.75
2014-08-26,2000.56
2014-08-25,1995.83749
2014-08-22,1989.82501
2014-08-21,1990.19247
2014-08-20,1983.30499
2014-08-19,1977.40747
2014-08-18,1965.11249
2014-08-15,1954.86752
2014-08-14,1951.30753
2014-08-13,1941.58249
2014-08-12,1934.35501
2014-08-11,1937.17004
2014-08-08,1920.83249
2014-08-07,1916.5675
2014-08-06,1919.2225
2014-08-05,1926.66498
2014-08-04,1932.4325
2014-08-01,1927.16751
2014-07-31,1947.90503
2014-07-30,1971.14999
2014-07-29,1976.19498
2014-07-28,1976.49753
2014-07-25,1980.47748
2014-07-24,1988.3075
2014-07-23,1985.99997
2014-07-22,1980.26752
2014-07-21,1973.31503
2014-07-18,1970.1225
2014-07-17,1968.815
2014-07-16,1979.38248
2014-07-15,1974.625
2014-07-14,1974.16748
2014-07-11,1965.4075
2014-07-10,1963.51251
2014-07-09,1969.29498
2014-07-08,1968.98749
2014-07-07,1980.24249
2014-07-03,1980.69748
2014-07-02,1974.23251
2014-07-01,1969.12
2014-06-30,1960.87
2014-06-27,1957.79251
2014-06-26,1955.42249
2014-06-25,1954.28
2014-06-24,1957.11499
2014-06-23,1962.04001
2014-06-20,1961.60001
2014-06-19,1957.2775
2014-06-18,1949.185
2014-06-17,1939.095
2014-06-16,1936.17001
2014-06-13,1932.98752
2014-06-12,1935.64749
2014-06-11,1945.67749
2014-06-10,1949.1575
2014-06-09,1950.73752
2014-06-06,1945.92499
2014-06-05,1933.41251
2014-06-04,1924.54251
2014-06-03,1922.79248
2014-06-02,1922.67499
2014-05-30,1921.14249
2014-05-29,1915.12
2014-05-28,1910.82751
2014-05-27,1907.05252
2014-05-23,1897.10748
2014-05-22,1890.59998
2014-05-21,1880.8775
2014-05-20,1877.6825
2014-05-19,1880.04001
2014-05-16,1873.03748
2014-05-15,1877.38251
2014-05-14,1892.14001
2014-05-13,1898.10751
2014-05-12,1888.46002
2014-05-09,1874.83499
2014-05-08,1878.035
2014-05-07,1871.34
2014-05-06,1875.70496
2014-05-05,1879.0975
2014-05-02,1884.0675
2014-05-01,1883.67502
2014-04-30,1879.73495
2014-04-29,1875.1225
2014-04-28,1865.51251
2014-04-25,1869.63498
2014-04-24,1878.72
2014-04-23,1877.0925
2014-04-22,1877.39499
2014-04-21,1868.18753
2014-04-17,1863.23248
2014-04-16,1854.16003
2014-04-15,1833.685
2014-04-14,1824.69501
2014-04-11,1823.94247
2014-04-10,1852.19
2014-04-09,1862.40753
2014-04-08,1847.46997
2014-04-07,1853.62003
2014-04-04,1878.97
2014-04-03,1889.16254
2014-04-02,1888.61752
2014-04-01,1879.81998
2014-03-31,1866.46002
2014-03-28,1856.09747
2014-03-27,1849.70251
2014-03-26,1862.03253
2014-03-25,1863.23248
2014-03-24,1862.03497
2014-03-21,1872.12
2014-03-20,1865.05499
2014-03-19,1864.3775
2014-03-18,1865.96252
2014-03-17,1851.68753
2014-03-14,1844.55246
2014-03-13,1857.91501
2014-03-12,1864.2775
2014-03-11,1873.03
2014-03-10,1874.98502
2014-03-07,1877.67252
2014-03-06,1876.83252
2014-03-05,1873.87503
2014-03-04,1862.14999
2014-03-03,1848.88251
2014-02-28,1857.54001
2014-02-27,1848.71252
2014-02-26,1846.06503
2014-02-25,1846.47
2014-02-24,1844.97
2014-02-21,1839.76248
2014-02-20,1834.0975
2014-02-19,1835.535
2014-02-18,1839.41751
2014-02-14,1833.58249
2014-02-13,1821.02997
2014-02-12,1820.47501
2014-02-11,1811.03751
2014-02-10,1796.95245
2014-02-07,1786.76752
2014-02-06,1763.36752
2014-02-05,1749.68253
2014-02-04,1750.39246
2014-02-03,1762.26501
2014-01-31,1784.9025
2014-01-30,1786.82501
2014-01-29,1781.23749
2014-01-28,1787.215
2014-01-27,1785.36252
2014-01-24,1808.625
2014-01-23,1833.27502
2014-01-22,1844.32999
2014-01-21,1841.63504
2014-01-17,1841.04999
2014-01-16,1845.54251
2014-01-15,1845.065
2014-01-14,1830.215
2014-01-13,1829.85748
2014-01-10,1839.50253
2014-01-09,1837.685
2014-01-08,1836.70251
2014-01-07,1833.84998
2014-01-06,1829.99252
2014-01-03,1832.98749
2014-01-02,1837.85999
2013-12-31,1845.70499
2013-12-30,1840.94498
2013-12-27,1842.26752
2013-12-26,1838.69498
2013-12-24,1830.66998
2013-12-23,1825.89502
2013-12-20,1815.67749
2013-12-19,1807.70749
2013-12-18,1792.79498
2013-12-17,1782.82251
2013-12-16,1783.42999
2013-12-13,1776.66748
2013-12-12,1778.12
2013-12-11,1792.00998
2013-12-10,1805.1225
2013-12-09,1808.07748
2013-12-06,1796.96249
2013-12-05,1788.51248
2013-12-04,1791.21252
2013-12-03,1795.79999
2013-12-02,1804.01752
2013-11-29,1808.00751
2013-11-27,1805.4375
2013-11-26,1803.70251
2013-11-25,1804.37247
2013-11-22,1800.37747
2013-11-21,1790.01251
2013-11-20,1785.97998
2013-11-19,1789.7225
2013-11-18,1795.16998
2013-11-15,1794.43002
2013-11-14,1786.28
2013-11-13,1772.2525
2013-11-12,1767.8175
2013-11-11,1770.78497
2013-11-08,1759.3475
2013-11-07,1759.6575
2013-11-06,1768.4075
2013-11-05,1762.85751
2013-11-04,1765.41754
2013-11-01,1759.67749
2013-10-31,1761.00751
2013-10-30,1767.01001
2013-10-29,1767.47501
2013-10-28,1761.04752
2013-10-25,1757.01248
2013-10-24,1749.74747
2013-10-23,1747.85501
2013-10-22,1751.73999
2013-10-21,1744.58002
2013-10-18,1740.5675
2013-10-17,1725.2225
2013-10-16,1711.07001
2013-10-15,1703.68253
2013-10-14,1703.29001
2013-10-11,1696.56247
2013-10-10,1676.72003
2013-10-09,1655.58249
2013-10-08,1665.8725
2013-10-07,1681.28
2013-10-04,1684.63998
2013-10-03,1683.42999
2013-10-02,1689.995
2013-10-01,1689.00751
2013-09-30,1682.76501
2013-09-27,1692.47501
2013-09-26,1697.42001
2013-09-25,1696.095
2013-09-24,1700.63751
2013-09-23,1705.45496
2013-09-20,1716.61749
2013-09-19,1724.93497
2013-09-18,1715.26248
2013-09-17,1701.435
2013-09-16,1696.48746
2013-09-13,1685.995
2013-09-12,1686.13998
2013-09-11,1684.5
2013-09-10,1679.57498
2013-09-09,1664.45248
2013-09-06,1654.51498
2013-09-05,1655.14999
2013-09-04,1646.73248
2013-09-03,1640.12
2013-08-30,1634.9975
2013-08-29,1637.24002
2013-08-28,1633.465
2013-08-27,1641.15253
2013-08-26,1661.65002
2013-08-23,1660.77002
2013-08-22,1651.64252
2013-08-21,1647.47003
2013-08-20,1651.04001
2013-08-19,1651.58252
2013-08-16,1658.31497
2013-08-15,1669.78247
2013-08-14,1689.905
2013-08-13,1691.06003
2013-08-12,1688.16998
2013-08-09,1693.24002
2013-08-08,1694.8475
2013-08-07,1691.60504
2013-08-06,1700.56003
2013-08-05,1706.98502
2013-08-02,1706.53003
2013-08-01,1698.39001
2013-07-31,1689.215
2013-07-30,1687.3725
2013-07-29,1687.10748
2013-07-26,1686.71002
2013-07-25,1686.61746
2013-07-24,1690.73749
2013-07-23,1694.73251
2013-07-22,1694.55502
2013-07-19,1688.60248
2013-07-18,1686.14752
2013-07-17,1680.37003
2013-07-16,1678.63248
2013-07-15,1681.1225
2013-07-12,1676.99246
2013-07-11,1666.61752
2013-07-10,1652.44003
2013-07-09,1648.07001
2013-07-08,1638.38498
2013-07-05,1624.32999
2013-07-03,1612.60748
2013-07-02,1614.85001
2013-07-01,1615.2825
2013-06-28,1608.60001
2013-06-27,1611.53745
2013-06-26,1598.6575
2013-06-25,1584.10751
2013-06-24,1577.73999
2013-06-21,1589.48499
2013-06-20,1605.43747
2013-06-19,1640.53
2013-06-18,1646.38501
2013-06-17,1636.63
2013-06-14,1631.7525
2013-06-13,1623.95749
2013-06-12,1622.77249
2013-06-11,1631.95502
2013-06-10,1643.85751
2013-06-07,1634.58002
2013-06-06,1613.16003
2013-06-05,1618.58752
2013-06-04,1635.565
2013-06-03,1633.8175
2013-05-31,1643.14999
2013-05-30,1653.51752
2013-05-29,1650.38748
2013-05-28,1659.88251
2013-05-24,1645.73251
2013-05-23,1648.29001
2013-05-22,1665.19501
2013-05-21,1668.24002
2013-05-20,1667.09
2013-05-17,1659.95996
2013-05-16,1654.41248
2013-05-15,1654.02002
2013-05-14,1642.23499
2013-05-13,1632.1525
2013-05-10,1629.44995
2013-05-09,1629.36499
2013-05-08,1628.52997
2013-05-07,1621.54501
2013-05-06,1616.47
2013-05-03,1607.01999
2013-05-02,1590.4325
2013-05-01,1589.77002
2013-04-30,1593.80496
2013-04-29,1588.73499
2013-04-26,1582.68503
2013-04-25,1583.91504
2013-04-24,1579.09253
2013-04-23,1570.84
2013-04-22,1557.8725
2013-04-19,1548.03751
2013-04-18,1546.01251
2013-04-17,1561.20996
2013-04-16,1563.65997
2013-04-15,1570.57999
2013-04-12,1588.85501
2013-04-11,1591.155
2013-04-10,1578.50497
2013-04-09,1566.63251
2013-04-08,1557.00748
2013-04-05,1553.185
2013-04-04,1557.19748
2013-04-03,1561.30249
2013-04-02,1567.06253
2013-04-01,1565.0975
2013-03-28,1565.85248
2013-03-27,1560.64249
2013-03-26,1557.77496
2013-03-25,1554.92749
2013-03-22,1551.60751
2013-03-21,1551.6925
2013-03-20,1554.23749
2013-03-19,1549.06497
2013-03-18,1554.65747
2013-03-15,1560.81747
2013-03-14,1558.89749
2013-03-13,1552.91
2013-03-12,1553.42749
2013-03-11,1552.75
2013-03-08,1547.715
2013-03-07,1543.23999
2013-03-06,1541.1525
2013-03-05,1533.41498
2013-03-04,1520.23999
2013-03-01,1513.58749
2013-02-28,1517.61749
2013-02-27,1506.97247
2013-02-26,1492.19748
2013-02-25,1504.28497
2013-02-22,1509.02002
2013-02-21,1505.9025
2013-02-20,1521.30997
2013-02-19,1525.36499
2013-02-15,1519.88751
2013-02-14,1519.7175
2013-02-13,1520.095
2013-02-12,1518.58502
2013-02-11,1516.71503
2013-02-08,1513.75504
2013-02-07,1508.22501
2013-02-06,1510.16251
2013-02-05,1504.41748
2013-02-04,1504.26752
2013-02-01,1505.95001
2013-01-31,1500.25497
2013-01-30,1504.96246
2013-01-29,1503.86499
2013-01-28,1500.67499
2013-01-25,1498.96497
2013-01-24,1495.34
2013-01-23,1493.35004
2013-01-22,1488.06503
2013-01-18,1482.17999
2013-01-17,1477.84
2013-01-16,1471.62997
2013-01-15,1470.02002
2013-01-14,1470.11752
2013-01-11,1471.125
2013-01-10,1466.61502
2013-01-09,1460.01251
2013-01-08,1458.14252
2013-01-07,1462.86249
2013-01-04,1463.19247
2013-01-03,1460.69751
2013-01-02,1444.3075
2012-12-31,1413.36749
2012-12-28,1410.05249
2012-12-27,1415.63251
2012-12-26,1423.08502
2012-12-24,1427.90503
2012-12-21,1435.01752
2012-12-20,1439.00497
2012-12-19,1441.53754
2012-12-18,1438.9325
2012-12-17,1422.02753
2012-12-14,1416.08997
2012-12-13,1423.82248
2012-12-12,1430.41748
2012-12-11,1424.80252
2012-12-10,1418.47501
2012-12-07,1415.81497
2012-12-06,1410.8125
2012-12-05,1407.53003
2012-12-04,1408.32501
2012-12-03,1414.49747
2012-11-30,1415.655
2012-11-29,1413.66248
2012-11-28,1401.11005
2012-11-27,1403.0675
2012-11-26,1405.56754
2012-11-23,1400.09253
2012-11-21,1389.11502
2012-11-20,1385.36002
2012-11-19,1373.38501
2012-11-16,1354.655
2012-11-15,1354.35251
2012-11-14,1365.69
2012-11-13,1378.69003
2012-11-12,1380.48749
2012-11-09,1380.45502
2012-11-08,1387.69501
2012-11-07,1409.80252
2012-11-06,1424.07251
2012-11-05,1414.82751
2012-11-02,1422.24249
2012-11-01,1420.08496
2012-10-31,1411.965
2012-10-26,1411.31998
2012-10-25,1412.24249
2012-10-24,1412.27249
2012-10-23,1422.03751
2012-10-22,1431.13748
2012-10-19,1444.42996
2012-10-18,1458.73248
2012-10-17,1457.66998
2012-10-16,1447.76254
2012-10-15,1434.35751
2012-10-12,1431.3475
2012-10-11,1435.59497
2012-10-10,1436.80002
2012-10-09,1448.61502
2012-10-08,1457.71002
2012-10-05,1462.54501
2012-10-04,1456.67499
2012-10-03,1448.33252
2012-10-02,1445.3175
2012-10-01,1445.85751
2012-09-28,1442.63251
2012-09-27,1441.01749
2012-09-26,1436.76248
2012-09-25,1450.83997
2012-09-24,1457.35751
2012-09-21,1461.76749
2012-09-20,1458.13
2012-09-19,1460.89502
2012-09-18,1459.52747
2012-09-17,1462.44751
2012-09-14,1465.10498
2012-09-13,1448.91251
2012-09-12,1435.56503
2012-09-11,1432.39502
2012-09-10,1433.67999
2012-09-07,1434.85251
2012-09-06,1417.92999
2012-09-05,1404.60999
2012-09-04,1404.33752
2012-08-31,1404.67496
2012-08-30,1404.16248
2012-08-29,1410.08246
2012-08-28,1409.73999
2012-08-27,1411.71249
2012-08-24,1406.155
2012-08-23,1407.38998
2012-08-22,1412.37
2012-08-21,1417.21002
2012-08-20,1416.5575
2012-08-17,1416.845
2012-08-16,1410.66748
2012-08-15,1404.745
2012-08-14,1404.73001
2012-08-13,1403.29248
2012-08-10,1402.51248
2012-08-09,1402.45251
2012-08-08,1400.92999
2012-08-07,1399.35248
2012-08-06,1393.98502
2012-08-03,1379.01248
2012-08-02,1367.47751
2012-08-01,1378.25497
2012-07-31,1382.73001
2012-07-30,1386.08749
2012-07-27,1373.815
2012-07-26,1349.87253
2012-07-25,1337.92999
2012-07-24,1342.40002
2012-07-23,1353.19
2012-07-20,1369.4675
2012-07-19,1375.28
2012-07-18,1367.64499
2012-07-17,1356.94501
2012-07-16,1353.97751
2012-07-13,1346.02502
2012-07-12,1335.68753
2012-07-11,1340.27499
2012-07-10,1348.06
2012-07-09,1352.16
2012-07-06,1359.2225
2012-07-05,1369.54248
2012-07-03,1369.52753
2012-07-02,1362.47247
2012-06-29,1346.14252
2012-06-28,1326.34253
2012-06-27,1326.91748
2012-06-26,1317.155
2012-06-25,1323.19751
2012-06-22,1331.17001
2012-06-21,1340.90503
2012-06-20,1355.43747
2012-06-19,1352.77496
2012-06-18,1342.47
2012-06-15,1336.13495
2012-06-14,1322.95001
2012-06-13,1319.17252
2012-06-12,1316.12753
2012-06-11,1319.47501
2012-06-08,1318.55753
2012-06-07,1318.21753
2012-06-06,1300.37
2012-06-05,1281.27499
2012-06-04,1276.44003
2012-06-01,1293.75751
2012-05-31,1310.51498
2012-05-30,1321.64499
2012-05-29,1326.28754
2012-05-25,1319.26498
2012-05-24,1318.51001
2012-05-23,1313.03
2012-05-22,1317.8125
2012-05-21,1305.95999
2012-05-18,1301.1225
2012-05-17,1315.22498
2012-05-16,1330.53754
2012-05-15,1335.5925
2012-05-14,1344.70502
2012-05-11,1356.51251
2012-05-10,1358.25748
2012-05-09,1356.15997
2012-05-08,1362.44751
2012-05-07,1369.05499
2012-05-04,1380.01999
2012-05-03,1396.41745
2012-05-02,1401.80753
2012-05-01,1403.68246
2012-04-30,1399.60751
2012-04-27,1401.875
2012-04-26,1394.9975
2012-04-25,1381.56998
2012-04-24,1370.33246
2012-04-23,1370.69751
2012-04-20,1379.96249
2012-04-19,1380.69
2012-04-18,1387.49753
2012-04-17,1380.66998
2012-04-16,1371.22
2012-04-13,1378.83249
2012-04-12,1378.31
2012-04-11,1365.34497
2012-04-10,1370.29001
2012-04-09,1388.83496
2012-04-05,1397.8475
2012-04-04,1404.80746
2012-04-03,1413.995
2012-04-02,1413.58749
2012-03-30,1406.02252
2012-03-29,1401.40503
2012-03-28,1407.22751
2012-03-27,1415.04251
2012-03-26,1406.82748
2012-03-23,1393.98502
2012-03-22,1396.82251
2012-03-21,1404.20001
2012-03-20,1405.595
2012-03-19,1407.58752
2012-03-16,1403.51752
2012-03-15,1398.04501
2012-03-14,1394.905
2012-03-13,1383.98001
2012-03-12,1370.39999
2012-03-09,1369.39249
2012-03-08,1359.98251
2012-03-07,1348.565
2012-03-06,1352.66251
2012-03-05,1365.65997
2012-03-02,1371.16751
2012-03-01,1370.51501
2012-02-29,1369.93253
2012-02-28,1369.70001
2012-02-27,1364.91248
2012-02-24,1365.39499
2012-02-23,1359.3775
2012-02-22,1359.5
2012-02-21,1362.32498
2012-02-17,1359.98251
2012-02-16,1350.2225
2012-02-15,1347.60501
2012-02-14,1348.48251
2012-02-13,1347.81003
2012-02-10,1345.60248
2012-02-09,1350.21747
2012-02-08,1347.48749
2012-02-07,1344.13501
2012-02-06,1342.63248
2012-02-03,1335.66498
2012-02-02,1325.13498
2012-02-01,1319.87747
2012-01-31,1313.51001
2012-01-30,1311.45502
2012-01-27,1316.59
2012-01-26,1322.94501
2012-01-25,1319.10254
2012-01-24,1313.1575
2012-01-23,1315.86502
2012-01-20,1313.60501
2012-01-19,1311.53247
2012-01-18,1300.19751
2012-01-17,1294.2775
2012-01-13,1289.07745
2012-01-12,1292.64249
2012-01-11,1290.92752
2012-01-10,1287.51999
2012-01-09,1278.76749
2012-01-06,1278.48001
2012-01-05,1276.66754
2012-01-04,1275.29001
2012-01-03,1269.85001
2011-12-30,1260.49997
2011-12-29,1256.51501
2011-12-28,1257.3775
2011-12-27,1265.53003
2011-12-23,1259.6875
2011-12-22,1249.16498
2011-12-21,1239.89249
2011-12-20,1223.88998
2011-12-19,1213.00748
2011-12-16,1220.4975
2011-12-15,1216.39749
2011-12-14,1218.18747
2011-12-13,1232.96249
2011-12-12,1243.45502
2011-12-09,1245.59998
2011-12-08,1246.88998
2011-12-07,1257.75253
2011-12-06,1258.67999
2011-12-05,1253.11746
2011-12-02,1248.435
2011-12-01,1245.57748
2011-11-30,1221.87747
2011-11-29,1195.80502
2011-11-28,1176.81003
2011-11-25,1162.85004
2011-11-23,1174.63501
2011-11-22,1189.87003
2011-11-21,1201.845
2011-11-18,1216.67749
2011-11-17,1224.96252
2011-11-16,1247.50003
2011-11-15,1254.52499
2011-11-14,1256.54001
2011-11-11,1252.76749
2011-11-10,1235.80246
2011-11-09,1251.52502
2011-11-08,1267.39502
2011-11-07,1254.19498
2011-11-04,1253.44748
2011-11-03,1249.35501
2011-11-02,1229.905
2011-11-01,1233.92502
2011-10-31,1269.095
2011-10-28,1283.39249
2011-10-27,1266.29749
2011-10-26,1234.62753
2011-10-25,1241.05499
2011-10-24,1247.04498
2011-10-21,1227.01501
2011-10-20,1210.54501
2011-10-19,1217.32251
2011-10-18,1212.67749
2011-10-17,1212.08749
2011-10-14,1215.1225
2011-10-13,1202.16498
2011-10-12,1204.96997
2011-10-11,1194.17001
2011-10-10,1176.52502
2011-10-07,1160.53751
2011-10-06,1152.39499
2011-10-05,1132.45251
2011-10-04,1105.315
2011-10-03,1117.08749
2011-09-30,1145.65503
2011-09-29,1156.98502
2011-09-28,1165.39001
2011-09-27,1174.46997
2011-09-26,1148.77997
2011-09-23,1132.08249
2011-09-22,1143.22003
2011-09-21,1185.72501
2011-09-20,1207.0675
2011-09-19,1205.60748
2011-09-16,1212.435
2011-09-15,1199.27496
2011-09-14,1181.7775
2011-09-13,1167.32748
2011-09-12,1153.59
2011-09-09,1168.33499
2011-09-08,1192.905
2011-09-07,1182.23499
2011-09-06,1163.32748
2011-09-02,1188.08252
2011-09-01,1214.17001
2011-08-31,1217.98749
2011-08-30,1209.63751
2011-08-29,1194.04501
2011-08-26,1163.19751
2011-08-25,1170.5275
2011-08-24,1168.65503
2011-08-23,1143.35498
2011-08-22,1128.48749
2011-08-19,1135.14752
2011-08-18,1162.73001
2011-08-17,1194.9025
2011-08-16,1195.4325
2011-08-15,1191.67499
2011-08-12,1177.86502
2011-08-11,1150.38254
2011-08-10,1145.57751
2011-08-09,1141.79501
2011-08-08,1158.92499
2011-08-05,1196.465
2011-08-04,1230.01749
2011-08-03,1252.58749
2011-08-02,1270.30005
2011-08-01,1290.40997
2011-07-29,1294.85501
2011-07-28,1305.2475
2011-07-27,1318.05002
2011-07-26,1334.35748
2011-07-25,1339.28998
2011-07-22,1342.9675
2011-07-21,1335.52502
2011-07-20,1327.14502
2011-07-19,1317.25247
2011-07-18,1308.30997
2011-07-15,1312.5575
2011-07-14,1315
2011-07-13,1319.52496
2011-07-12,1318.4375
2011-07-11,1330.63254
2011-07-08,1345.57251
2011-07-07,1347.23499
2011-07-06,1337.16
2011-07-05,1338.16501
2011-07-01,1329.87503
2011-06-30,1314.4725
2011-06-29,1302.57999
2011-06-28,1288.4725
2011-06-27,1275.245
2011-06-24,1275.66501
2011-06-23,1279.89249
2011-06-22,1292.005
2011-06-21,1287.48502
2011-06-20,1274.46002
2011-06-17,1271.82498
2011-06-16,1266.33749
2011-06-15,1275.76501
2011-06-14,1281.20248
2011-06-13,1271.45502
2011-06-10,1279.11499
2011-06-09,1285.70001
2011-06-08,1282.16254
2011-06-07,1288.05249
2011-06-06,1292.85251
2011-06-03,1305.98499
2011-06-02,1312.7825
2011-06-01,1329.66498
2011-05-31,1338.14996
2011-05-27,1329.27496
2011-05-26,1322.3125
2011-05-25,1318.6225
2011-05-24,1317.89249
2011-05-23,1324.09747
2011-05-20,1336.98502
2011-05-19,1342.29498
2011-05-18,1334.4075
2011-05-17,1326.0025
2011-05-16,1333.72247
2011-05-13,1342.57248
2011-05-12,1342.78003
2011-05-11,1346.86499
